q_min,q_95,H98,fusion_Q,fGW,reward
0.7097722985200267,5.852621782017321,0.9090126198204314,1.1174024384310055,0.8366359910604042,0.038480207324028015
0.7082572124332279,5.974744123603277,1.1310997890035468,2.0635341502096605,0.8495120714029194,0.04218211770057678
0.70687839555696,6.00165880783758,1.3457579941302626,4.899967686334841,0.8450193609178694,0.04784579202532768
0.7060550624487905,6.070096022654002,1.3373315070800837,3.263955300402402,0.8620096898947289,0.04456827789545059
0.7049338048045267,6.04762393799717,1.578052175454715,16.862278780146717,0.8607368856352666,0.07175745069980621
0.7042668788518881,6.098882972814844,1.3800387928345366,3.778025318532193,0.8787890571655222,0.04558449611067772
0.7033553473319154,6.067080148990224,1.5823610829302173,17.44974743213257,0.8769009150910537,0.07292186468839645
0.7026304467751349,6.113956590025656,1.5116002265135708,8.164246914465183,0.8921058699374279,0.054346028715372086
0.7018559047190931,6.079018816147659,1.6562073624917772,100.02806982086523,0.8879497678943541,0.23806850612163544
0.7011423672539073,6.124689416325661,1.6954647585980496,251.23437809942348,0.9007305010691037,0.5404276847839355
0.7004939401845993,6.204220894570525,1.7304781693909965,252.7421833665828,0.9133973718184349,0.5425944924354553
0.6999058320173196,6.299431120543155,1.7718798452901712,258.0231210704385,0.9262235892444787,0.5522973537445068
0.6993720898000094,6.404189859223683,1.8176319920723871,266.9644187294077,0.9393415430876073,0.5693019032478333
0.6988868745045866,6.516054236257358,1.8669895831157957,278.9356482191661,0.9528217713547512,0.5923424363136292
0.6984448109532848,6.633893791998267,1.9197662149094963,293.8170088578449,0.9667168137747998,0.6211758852005005
0.6980410651089677,6.757223258064937,1.975866154845696,308.5137837792097,0.9810595450158283,0.6496105194091797
0.6976711574890619,6.850418288887273,1.9894489010817733,314.64937032605553,0.9861654710191856,0.66153883934021
0.6973328402557231,6.859109725692803,1.9310595611579362,318.729278874836,0.976915728468208,0.6703130602836609
0.6970180071728256,6.914549209403585,1.9848988714756122,319.3455029723733,0.9916174355518897,0.670563280582428
0.6967322629713398,6.908921868886433,1.9260143296768089,330.98202410323444,0.9821155972439348,0.6944679021835327
0.6964627531060268,6.957335369879835,1.979495085426473,325.0646559382451,0.9967912752568103,0.6816529631614685
0.6962185142094682,6.943885419587655,1.9209077454657566,340.4225476795405,0.9870421722219948,0.7130170464515686
0.6959839933503331,6.988884918922902,1.9742473756768593,329.8351754892086,1.001705944465724,0.6909769177436829
0.695771095058405,6.970402892464381,1.916121440370441,347.0288613416052,0.9916999436468539,0.7259162068367004
0.6955623085772912,7.013749591483872,1.9694146623341924,334.5869592762753,1.0063541791538173,0.700477659702301
0.6953718929558224,6.9916619632463854,1.9116344213237921,350.9752728284141,0.9961029893558477,0.733512818813324
0.6951809325580275,7.034256274060486,1.9649537615947572,339.44339614640086,1.0107564620577023,0.7101879715919495
0.6950055988210796,7.009376304768578,1.907413267190437,354.9612712541587,1.0002759214628485,0.7412225604057312
0.6948259328466009,7.0517146251040455,1.960781574379624,344.27714921682366,1.014929812895615,0.7198531627655029
0.6946596450235552,7.024543746717043,1.9034475279394534,358.8936036584245,1.004235510439342,0.7490849494934082
0.6945022680518019,6.940939127531892,1.846644904308886,324.459784951249,0.9942040775753226,0.6806026697158813
0.6943337830310449,6.963625495523153,1.8978749975689793,358.97689080867383,1.0083448159714363,0.7492493391036987
0.694174938484382,6.917111686164394,1.8433973348059598,335.6206438136182,0.997883131976865,0.7026768922805786
0.6940033981535464,6.954482444964649,1.8947170789224224,358.76061016643473,1.0120610918381234,0.748814582824707
0.6938403874464336,6.91440793745665,1.8405188580009182,337.1815154252698,1.0014377522993088,0.7056552767753601
0.6936635880722453,6.955209209977816,1.8917688902092515,359.1505656463495,1.0156283086434708,0.7495922446250916
0.6934946024725418,6.916601505323839,1.8376947369133632,337.22018389115686,1.0048531625945363,0.7057303190231323
0.6933290971558582,6.8261657561222115,1.7845502055622362,290.32154948220483,0.9946872118925476,0.6122861504554749
0.6931459450619214,6.850247336300874,1.833958511728188,348.8844905638831,1.0084066344874965,0.7290565967559814
0.6929683096044684,6.797098210768412,1.7821664802537955,298.28627304622785,0.9979282718394783,0.627997100353241
0.6927730011096693,6.835466520962041,1.8316163708554758,347.08881029503993,1.0116553162919617,0.725462794303894
0.6925832455265106,6.789204731011106,1.78017558982741,300.5593044017022,1.0010446951479308,0.6324024796485901
0.6923763061530402,6.83105795470197,1.8294545981065626,346.55579689804466,1.0147441100843568,0.7243940830230713
0.6921753045387204,6.786816418261523,1.778172228913507,301.4086551947415,1.0039942167591571,0.634098470211029
0.6919755039387367,6.694265126978037,1.728548088392131,259.38212438662833,0.9938154972217043,0.5504564046859741
0.6917565603505058,6.720552933984191,1.775930550701317,318.17080947976456,1.0070470638881401,0.6676200032234192
0.6915424090698092,6.664146038071166,1.727092343604672,266.74632070714017,0.9966053576900309,0.5649958848953247
0.6913103402222118,6.703852257646062,1.7744071991512533,320.42111944400375,1.0098090153680988,0.6721176505088806
3.5969580731282464,15.852101174453567,2.4865858447121596,1.4815975497569442,0.8379664448473957,0.5700573325157166
